"entity";"status";"labellang";"label";"descriptionlang";"description";"instanceofQ";"instanceof";"sexQ";"sex";"bdate";"byear";"bplaceQ";"bplace";"bplaceLat";"bplaceLon";"bcountryQ";"bcountry";"ddate";"dyear";"dplaceQ";"dplace";"dplaceLat";"dplaceLon";"dcountryQ";"dcountry";"occupationQ";"occupation";"notableworkQ";"notablework";"educatedatQ";"educatedat";"fieldofworkQ";"fieldofwork";"movementQ";"movement";"genreQ";"genre";"influencedbyQ";"influencedby";"memberofQ";"memberof";"awardQ";"award";"viafid";"bneid";"mncarsid";"pic";"wikipedias"
"Q78108";"OK";"es";"Julius Meier-Graefe";"en";"German author (1867–1935)";"Q5";"ser humano";"Q6581097";"masculino";"+1867-06-10T00:00:00Z";"1867";"Q75634";"Reșița";"45.3";"21.890277777";"Q218";"Rumania";"+1935-06-05T00:00:00Z";"1935";"Q68160";"Vevey";"46.466666666";"6.85";"Q39";"Suiza";"Q1792450|Q36180|Q13570226";"historiador del arte|escritor|historiador de la literatura";"Q122387353";"La collection Cheramy : catalogue raisonné précédé d'études sur les maîtres principaux de la collection";"Q157808";"Universidad Técnica de Múnich";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"29562564";"XX1293574";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Lovis_Corinth%20-%20Julius%20Meier-Graefe.jpg";NA
"Q8774927";"OK";"es";"Eliseo Meifrén";"es";"pintor español";"Q5";"ser humano";"Q6581097";"masculino";"+1857-12-24T00:00:00Z";"1857";"Q1492";"Barcelona";"41.3825";"2.176944444";"Q29";"España";"+1940-02-05T00:00:00Z";"1940";"Q1492";"Barcelona";"41.3825";"2.176944444";"Q29";"España";"Q1028181";"pintor";NA;NA;"Q2362608";"Escuela de la Lonja";NA;NA;"Q1122677";"modernismo catalán";"Q1413570";"sardana";NA;NA;NA;NA;NA;NA;"15666662";"XX979545";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Eliseo_Meifren%20en%20Buenos%20Aires.jpg|https://commons.wikimedia.org/wiki/Special:FilePath/EliseuMeifren-Napoleon-sh.jpg";"https://es.wikipedia.org/wiki/Eliseo_Meifr%C3%A9n_Roig"
"Q354786";"OK";"es";"Jean-Louis-Ernest Meissonier";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1815-02-21T00:00:00Z";"1815";"Q456";"Lyon";"45.758888888";"4.841388888";"Q142";"Francia";"+1891-01-31T00:00:00Z";"1891";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"Q1281618|Q1028181|Q82955|Q644687";"escultor|pintor|político|ilustrador";"Q14900433|Q17490696|Q17490763";"1814, La Campagne de France|Antibes. La promenade à cheval|Au cabaret. Reître et lévrier";"Q748307";"Lycée Charlemagne";"Q11629";"pintura";"Q189458";"academicismo";"Q134307";"retrato";NA;NA;"Q3488400|Q270920|Q167920|Q675016|Q337531";"Sociedad heliográfica|Real Academia de Artes|Real Academia Sueca de Bellas Artes|Société nationale des beaux-arts|Academia de Bellas Artes";"Q10855226|Q10855216|Q10855212|Q10855195|Q10855271";"Gran Cruz de la Orden Nacional de la Legión de Honor|Gran Oficial de la Orden Nacional de la Legión de Honor|Comandante de la Orden Nacional de la Legión de Honor|Oficial de la Orden Nacional de la Legión de Honor|Caballero de la Orden Nacional de la Legión de Honor";"49233513";"XX1320575";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Ernest_Meissonier%20older.jpg";"https://es.wikipedia.org/wiki/Jean-Louis-Ernest_Meissonier"
"Q164961";"OK";"es";"Adolph von Menzel";"es";"artista alemán";"Q5";"ser humano";"Q6581097";"masculino";"+1815-12-08T00:00:00Z";"1815";"Q1799";"Breslavia";"51.11";"17.0325";"Q36";"Polonia";"+1905-02-09T00:00:00Z";"1905";"Q64";"Berlín";"52.516666666";"13.383333333";"Q183";"Alemania";"Q1028181|Q644687|Q11569986|Q16947657";"pintor|ilustrador|grabador|litógrafo";"Q4279336|Q759488|Q944909";"Pared del estudio|Maquetación de los Muertos de marzo|Concierto para flauta de Federico el Grande en Sanssouci";"Q514802|Q414110";"Academia de las Artes de Prusia|Academia de las Artes de Berlín";"Q11629|Q271588";"pintura|grabado";"Q10857409";"realismo";"Q134307";"retrato";NA;NA;"Q270920|Q337531";"Real Academia de Artes|Academia de Bellas Artes";"Q94145|Q15124573|Q15056034|Q565030";"Orden del Águila Negra|Ciudadano de honor de Berlín|Orden del Mérito de las Ciencias y las Artes|Orden bávara de Maximiliano para la Ciencia y las Artes";"34607154";"XX1133110";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/1839_Meyerheim%20Portrait%20Adolph%20Menzel%20anagoria.JPG|https://commons.wikimedia.org/wiki/Special:FilePath/Bundesarchiv_Bild%20183-R30367,%20Adolph%20von%20Menzel.jpg";"https://es.wikipedia.org/wiki/Adolph_von_Menzel"
"Q736843";"OK";"es";"Willard Metcalf";"es";"artista estadounidense";"Q5";"ser humano";"Q6581097";"masculino";"+1858-07-01T00:00:00Z";"1858";"Q49162";"Lowell";"42.639444444";"-71.314722222";"Q30";"Estados Unidos";"+1925-03-09T00:00:00Z";"1925";"Q60";"Nueva York";"40.712777777";"-74.006111111";"Q30";"Estados Unidos";"Q1028181|Q483501";"pintor|artista";NA;NA;"Q337480|Q1298529";"Academia Julian|School of the Museum of Fine Arts";"Q11629";"pintura";"Q40415";"impresionismo";NA;NA;"Q737635|Q40415";"Childe Hassam|impresionismo";"Q1971798|Q463281";"The Ten American Painters|Academia Estadounidense de las Artes y las Letras";NA;NA;"5732808";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Willard_L.%20Metcalf.jpg";"https://es.wikipedia.org/wiki/Willard_Leroy_Metcalf"
"Q271273";"OK";"es";"Victorine Meurent";"es";"pintora francesa, modelo de pintores";"Q5";"ser humano";"Q6581072";"femenino";"+1844-02-18T00:00:00Z";"1844";"Q2845758";"former 6th arrondissement of Paris";"48.865778";"2.36375";"Q142";"Francia";"+1927-03-17T00:00:00Z";"1927";"Q174002";"Colombes";"48.923611111";"2.252222222";"Q142";"Francia";"Q1028181|Q1630100";"pintor|modelo artístico";NA;NA;"Q337480";"Academia Julian";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"312149066635665602558";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Victorine_Louise%20Meurent%20(1844%20%E2%80%93%201927).jpg";"https://es.wikipedia.org/wiki/Victorine_Meurent"
"Q16873151";"OK";"es";"Alfred Meyer";"en";"painter (1832–1904)";"Q5";"ser humano";"Q6581097";"masculino";"+1832-01-01T00:00:00Z";"1832";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"+1904-01-01T00:00:00Z";"1904";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"Q1028181|Q7541856";"pintor|ceramista";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2590879";NA;NA;NA;NA
"Q12754107";"OK";"es";"Kosta Milicevic";"en";"Serbian painter (1877–1920)";"Q5";"ser humano";"Q6581097";"masculino";"+1877-06-03T00:00:00Z";"1877";"Q7942576";"Vrakë";NA;NA;"Q222";"Albania";"+1920-02-12T00:00:00Z";"1920";"Q3711";"Belgrado";"44.817777777";"20.456944444";"Q403";"Serbia";"Q1028181";"pintor";NA;NA;"Q165980|Q31519|Q55044";"Universidad de Viena|Universidad Carolina de Praga|Universidad de Múnich";NA;NA;NA;NA;NA;NA;NA;NA;"Q12960341";"Association of Fine Artists of Serbia";NA;NA;"189908660";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Kosta_Mili%C4%8Devi%C4%87,%20self%20portrait,%201910.jpg";NA
"Q7325393";"OK";"es";"Richard E. Miller";"es";"pintor estadounidense";"Q5";"ser humano";"Q6581097";"masculino";"+1875-03-22T00:00:00Z";"1875";"Q38022";"San Luis";"38.626388888";"-90.199444444";"Q30";"Estados Unidos";"+1943-01-23T00:00:00Z";"1943";"Q487988";"San Agustín";"29.894722222";"-81.314444444";"Q30";"Estados Unidos";"Q1028181";"pintor";"Q17492376|Q17492396|Q17493808|Q16960444";"Q17492376|Q17492396|Q17493808|Afternoon Tea";"Q777403|Q337480";"Universidad Washington en San Luis|Academia Julian";"Q11629";"pintura";"Q2477787";"impresionismo americano";"Q134307";"retrato";NA;NA;NA;NA;NA;NA;"120993018";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Miller500.jpg";"https://es.wikipedia.org/wiki/Richard_E._Miller"
"Q29065287";"OK";"es";"Jean-Baptiste Millet";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1830-06-17T00:00:00Z";"1830";"Q767634";"Gréville-Hague";"49.674722222";"-1.800833333";"Q142";"Francia";"+1906-03-00T00:00:00Z";"1906";"Q212406";"Auvers-sur-Oise";"49.071666666";"2.174166666";"Q142";"Francia";"Q1028181|Q11569986|Q1281618";"pintor|grabador|escultor";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"224440137";NA;NA;NA;NA
"Q148458";"OK";"es";"Jean-François Millet";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1814-10-04T00:00:00Z";"1814";"Q767634";"Gréville-Hague";"49.674722222";"-1.800833333";"Q142";"Francia";"+1875-01-20T00:00:00Z";"1875";"Q256175";"Barbizon";"48.445833333";"2.605";"Q142";"Francia";"Q3214532|Q1028181|Q329439|Q14623005|Q33231|Q1925963|Q3391743";"labrador|pintor|grabador|dibujante arquitectónico|fotógrafo|artista gráfico|artista visual";"Q1368055|Q2571560|Q3212566|Q20540661";"Las espigadoras|El Ángelus|The Potato Harvest|The Sower";"Q273593";"Escuela Nacional Superior de Bellas Artes de París";NA;NA;"Q2642826";"pintura del Realismo";"Q214127|Q191163";"escena de género|pintura del paisaje";NA;NA;"Q143357";"Escuela de Barbizon";"Q10855271";"Caballero de la Orden Nacional de la Legión de Honor";"59179782";"XX996587";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Jean-FrancoisMillet(Nadar).jpg";"https://es.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Millet"
"Q12755311";"OK";"es";"Milan Milovanović";"es";"pintor serbio";"Q5";"ser humano";"Q6581097";"masculino";"+1876-10-19T00:00:00Z";"1876";"Q201442";"Kruševac";"43.583333333";"21.326666666";"Q403";"Serbia";"+1946-08-15T00:00:00Z";"1946";"Q3711";"Belgrado";"44.817777777";"20.456944444";"Q403";"Serbia";"Q1028181";"pintor";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"122144928767854440749";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Milan_Milovanovi%C4%87%20-%20Autoportret%20(1902).jpg";NA
"Q1357729";"OK";"es";"Joaquín Mir";"es";"pintor español";"Q5";"ser humano";"Q6581097";"masculino";"+1873-01-06T00:00:00Z";"1873";"Q1492";"Barcelona";"41.3825";"2.176944444";"Q29";"España";"+1940-04-27T00:00:00Z";"1940";"Q1492";"Barcelona";"41.3825";"2.176944444";"Q29";"España";"Q1028181";"pintor";"Q940910";"Pueblo escalonado";"Q2362608";"Escuela de la Lonja";NA;NA;"Q1122677";"modernismo catalán";NA;NA;NA;NA;"Q167273|Q1108831";"Real Academia Catalana de Bellas Artes de San Jorge|Colla del Safrà";NA;NA;"77194065";"XX998638";"mir-i-trinxet-joaquim";"https://commons.wikimedia.org/wiki/Special:FilePath/Joaquim_Mir-2689sh.jpg";"https://es.wikipedia.org/wiki/Joaqu%C3%ADn_Mir"
"Q23441";"OK";"es";"Octave Mirbeau";"es";"escritor francés, periodista, crítico de arte, autor de novelas, de obras teatrales y de cuentos";"Q5";"ser humano";"Q6581097";"masculino";"+1848-02-16T00:00:00Z";"1848";"Q844701";"Trévières";"49.308611111";"-0.904166666";"Q142";"Francia";"+1917-02-16T00:00:00Z";"1917";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"Q214917|Q1930187|Q487596|Q6625963|Q11774202|Q4164507|Q4263842|Q12359071|Q36180|Q12144794|Q17337766";"dramaturgo|periodista|dramaturgo|novelista|ensayista|crítico de arte|crítico literario|anarquista|escritor|prosista|crítico de teatro";"Q384635";"Diario de una camarera";NA;NA;NA;NA;"Q40415";"impresionismo";NA;NA;NA;NA;"Q1429947";"Liga de los derechos del hombre";NA;NA;"100204602";"XX985652";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Octave_Mirbeau%20portrait.jpg";"https://es.wikipedia.org/wiki/Octave_Mirbeau"
"Q16872988";"OK";"es";"Auguste de Molins";"es";"pintor de Suiza";"Q5";"ser humano";"Q6581097";"masculino";"+1821-00-00T00:00:00Z";"1821";"Q807";"Lausana";"46.533333333";"6.633333333";"Q39";"Suiza";"+1890-00-00T00:00:00Z";"1890";"Q807";"Lausana";"46.533333333";"6.633333333";"Q39";"Suiza";"Q1028181";"pintor";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"200126506";NA;NA;NA;NA
"Q151803";"OK";"es";"Piet Mondrian";"es";"pintor vanguardista neerlandés (1872–1944)";"Q5";"ser humano";"Q6581097";"masculino";"+1872-03-07T00:00:00Z";"1872";"Q33421377";"Amersfoort";"52.155";"5.3875";"Q55";"Países Bajos";"+1944-02-01T00:00:00Z";"1944";"Q60";"Nueva York";"40.712777777";"-74.006111111";"Q30";"Estados Unidos";"Q1028181|Q15296811|Q14623005|Q644687|Q10862983|Q3391743|Q11455387";"pintor|dibujante|dibujante arquitectónico|ilustrador|aguafuertista|artista visual|diseñador de mobiliario";"Q1248830|Q2223877|Q2321345|Q2915406";"Victory Boogie-Woogie|Composition in line, second state|Composition XIV|Broadway Boogie-Woogie";"Q1816228";"academia van beeldende kunsten";"Q11629";"pintura";"Q166713|Q207445|Q164800";"posimpresionismo|De Stijl|simbolismo";"Q128115|Q2839016|Q191163|Q29527347|Q170571|Q134307|Q192110";"arte abstracto|alegoría|pintura del paisaje|figura|bodegón|retrato|autorretrato";"Q42934|Q327625|Q184719|Q174655|Q5593";"cubismo|Sociedad Teosófica|antroposofía|Bart van der Leck|Pablo Picasso";"Q2117648|Q207445|Q333316|Q463258";"Arti et Amicitiae|De Stijl|Abstracción-Creación|American Abstract Artists";NA;NA;"54151650";"XX1000154";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Piet_Mondriaan.jpg";"https://es.wikipedia.org/wiki/Piet_Mondrian"
"Q2641426";"OK";"es";"Camille Doncieux";"en";"French artists' model (1847–1879)";"Q5";"ser humano";"Q6581072";"femenino";"+1847-01-15T00:00:00Z";"1847";"Q456";"Lyon";"45.758888888";"4.841388888";"Q142";"Francia";"+1879-09-05T00:00:00Z";"1879";"Q920444";"Vétheuil";"49.063888888";"1.703055555";"Q142";"Francia";"Q1630100";"modelo artístico";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"20795600";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Camille_Monet%20by%20Greiner,%201871.jpg";"https://es.wikipedia.org/wiki/Camille_Doncieux"
"Q296";"OK";"es";"Claude Monet";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1840-11-14T00:00:00Z";"1840";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"+1926-12-05T00:00:00Z";"1926";"Q165061";"Giverny";"49.076111111";"1.529166666";"Q142";"Francia";"Q1028181|Q1925963";"pintor|artista gráfico";"Q328523|Q432253|Q468623|Q17324913|Q1189907|Q637414";"Impresión, sol naciente|La terraza de Sainte-Adresse|Londres, el Parlamento|La Corniche near Monaco|Nenúfares|catedral de rouen";"Q273593";"Escuela Nacional Superior de Bellas Artes de París";"Q11629";"pintura";"Q40415";"impresionismo";"Q191163|Q170571|Q134307";"pintura del paisaje|bodegón|retrato";"Q34618|Q148458|Q40599|Q159758|Q5586";"Gustave Courbet|Jean-François Millet|Édouard Manet|Joseph Mallord William Turner|Katsushika Hokusai";NA;NA;NA;NA;"24605513";"XX988583";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Claude_Monet%201899%20Nadar%20crop.jpg";"https://es.wikipedia.org/wiki/Claude_Monet"
"Q517792";"OK";"es";"George-Daniel de Monfreid";"en";"French painter and art collector (1856-1929)";"Q5";"ser humano";"Q6581097";"masculino";"+1856-03-14T00:00:00Z";"1856";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"+1929-11-26T00:00:00Z";"1929";"Q198509";"Corneilla-de-Conflent";"42.566388888";"2.380555555";"Q142";"Francia";"Q1028181|Q10732476|Q7541856";"pintor|coleccionista de arte|ceramista";"Q17490923|Q17491662|Q17491692";"Still-life Bouquet of mimosa|Q17491662|Workshop Inside with a Siamese She-cat";"Q337480|Q337454";"Academia Julian|Académie Colarossi";NA;NA;"Q200034|Q503708";"puntillismo|Nabis";"Q134307";"retrato";NA;NA;NA;NA;NA;NA;"56694041";"XX5466765";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Daniel_Portrait%20du%20peintre.jpg";NA
"Q1152965";"OK";"es";"Adolphe Joseph Thomas Monticelli";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1824-10-14T00:00:00Z";"1824";"Q23482";"Marsella";"43.296666666";"5.376388888";"Q142";"Francia";"+1886-06-29T00:00:00Z";"1886";"Q23482";"Marsella";"43.296666666";"5.376388888";"Q142";"Francia";"Q1028181";"pintor";"Q17324914|Q17330090|Q17331231";"Christ Blessing the Children|Kustgebergte|Aan het altaar";"Q3268957|Q273634";"Lycée Thiers|École des beaux-arts de Marseille";NA;NA;NA;NA;NA;NA;"Q33477";"Eugène Delacroix";"Q64587290";"École de Marseille (pintura)";NA;NA;"49233521";"XX1370597";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Monticelli_-%20Portrait%20de%20l'artiste,%2096-005026.jpg";"https://es.wikipedia.org/wiki/Adolphe_Joseph_Thomas_Monticelli"
"Q965927";"OK";"es";"George Moore";"es";"escritor irlandés";"Q5";"ser humano";"Q6581097";"masculino";"+1852-02-24T00:00:00Z";"1852";"Q805406";"Ballyglass";"54.28161111";"-9.38636111";"Q27";"Irlanda";"+1933-01-21T00:00:00Z";"1933";"Q123306";"Pimlico";"51.4887";"-0.1395";"Q145";"Reino Unido";"Q49757|Q487596|Q28389|Q6625963|Q214917|Q36180|Q4164507|Q1792450";"poeta|dramaturgo|guionista|novelista|dramaturgo|escritor|crítico de arte|historiador del arte";"Q5160039";"Confessions of a Young Man";"Q337480";"Academia Julian";NA;NA;NA;NA;NA;NA;"Q504";"Émile Zola";NA;NA;NA;NA;"22160365";"XX1370873";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Edouard_Manet%20Georges%20Moore.jpg";"https://es.wikipedia.org/wiki/George_Moore"
"Q2076864";"OK";"es";"Henry Moret";"es";"biografía, pintor francés de la Escuela de Pont-Aven";"Q5";"ser humano";"Q6581097";"masculino";"+1856-12-12T00:00:00Z";"1856";"Q3667188";"Cherbourg";"49.63333333";"-1.6";"Q142";"Francia";"+1913-05-05T00:00:00Z";"1913";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"Q1028181";"pintor";"Q17491599|Q17495032";"Goulphar|Q17495032";"Q273593|Q337480";"Escuela Nacional Superior de Bellas Artes de París|Academia Julian";NA;NA;"Q382056|Q40415";"Escuela de Pont-Aven|impresionismo";NA;NA;NA;NA;NA;NA;NA;NA;"79124653";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Moret_henry.jpg";"https://es.wikipedia.org/wiki/Henry_Moret"
"Q105320";"OK";"es";"Berthe Morisot";"es";"pintora francesa del movimiento impresionista";"Q5";"ser humano";"Q6581072";"femenino";"+1841-01-14T00:00:00Z";"1841";"Q132404";"Bourges";"47.083611111";"2.395555555";"Q142";"Francia";"+1895-03-02T00:00:00Z";"1895";"Q90";"París";"48.856666666";"2.352222222";"Q142";"Francia";"Q1028181|Q15296811|Q329439|Q16947657|Q483501";"pintor|dibujante|grabador|litógrafo|artista";"Q3225805|Q5966403|Q9498617|Q26164546";"The Port at Lorient|La cuna|El espejo de vestir|Eugène Manet on Isle of Wight";NA;NA;"Q11629";"pintura";"Q40415";"impresionismo";"Q1400853|Q191163";"retrato pictórico|pintura del paisaje";"Q40599|Q767";"Édouard Manet|Stéphane Mallarmé";NA;NA;NA;NA;"19789146";"XX1040868";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Morisot_berthe%20photo.jpg";"https://es.wikipedia.org/wiki/Berthe_Morisot"
"Q2775516";"OK";"es";"James Wilson Morrice";"es";"artista canadiense";"Q5";"ser humano";"Q6581097";"masculino";"+1865-08-10T00:00:00Z";"1865";"Q340";"Montreal";"45.5033426";"-73.5868411";"Q16";"Canadá";"+1924-01-23T00:00:00Z";"1924";"Q3572";"Túnez";"36.800833333";"10.18";"Q948";"Túnez";"Q1028181";"pintor";"Q17492759|Q17495441|Q18522957";"Q17492759|Q17495441|Q18522957";"Q337480|Q180865";"Academia Julian|Universidad de Toronto";"Q11629";"pintura";"Q166713";"posimpresionismo";"Q191163";"pintura del paisaje";"Q203643";"James McNeill Whistler";"Q2822453";"Real Academia de Artes de Canadá";"Q63641962";"miembro de la Real Academia de Artes de Canadá";"18075040";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/James_Wilson%20Morrice,%20R.C.A.%20(I0007822).jpg";NA
"Q16873004";"OK";"es";"Émilien Mulot-Durivage";"es";"pintor francés";"Q5";"ser humano";"Q6581097";"masculino";"+1838-03-09T00:00:00Z";"1838";"Q333559";"Granville";"48.838055555";"-1.586944444";"Q142";"Francia";"+1920-09-11T00:00:00Z";"1920";"Q668199";"Saint-Sauveur-le-Vicomte";"49.386666666";"-1.532222222";"Q142";"Francia";"Q1028181";"pintor";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Q41406";"OK";"es";"Edvard Munch";"es";"pintor noruego";"Q5";"ser humano";"Q6581097";"masculino";"+1863-12-12T00:00:00Z";"1863";"Q1777599";"Ådalsbruk";"60.797";"11.309";"Q20";"Noruega";"+1944-01-23T00:00:00Z";"1944";"Q1978692";"Ekely";"59.929192";"10.670289";"Q20";"Noruega";"Q1028181|Q1925963|Q11569986|Q15296811|Q14623005";"pintor|artista gráfico|grabador|dibujante|dibujante arquitectónico";"Q1169290|Q1683743|Q18891156|Q3929351|Q18889759|Q18889924|Q18890411|Q18890830|Q18889372";"La madre muerta y su hija|Vampiro|El grito|The Girls on the Bridge|Dr. Linde's Sons|From Travemünde|Lothar Linde in Red Jacket|Self-Portrait with the Spanish Flu|Arve Arvesen";"Q672095|Q1772765|Q414052";"Escuela de la Catedral de Oslo|Norwegian National Academy of Craft and Art Industry|Academia de Bellas Artes de Múnich";"Q11629";"pintura";"Q164800|Q80113";"simbolismo|expresionismo";"Q134307|Q80113|Q214127|Q191163|Q192110";"retrato|expresionismo|escena de género|pintura del paisaje|autorretrato";"Q334200";"Christian Krohg";"Q700347";"Secesión de Berlín";"Q13377518|Q1396769";"Gran Cruz de la Orden de San Olaf|Medalla Goethe de Arte y Ciencia";"61624802";"XX1045899";NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Edvard_Munch%201933-2.jpg";"https://es.wikipedia.org/wiki/Edvard_Munch"
"Q3060058";"OK";"es";"Eugène Murer";"en";"French art collector and painter";"Q5";"ser humano";"Q6581097";"masculino";"+1845-05-20T00:00:00Z";"1845";"Q184883";"Moulins";"46.564722222";"3.3325";"Q142";"Francia";"+1906-04-01T00:00:00Z";"1906";"Q212406";"Auvers-sur-Oise";"49.071666666";"2.174166666";"Q142";"Francia";"Q10732476|Q1028181|Q15296811|Q36180|Q483501|Q6430706|Q1792450|Q3243461|Q15472169";"coleccionista de arte|pintor|dibujante|escritor|artista|crítico|historiador del arte|coleccionista|mecenas";"Q17493904";"Q17493904";NA;NA;NA;NA;"Q40415";"impresionismo";"Q191163|Q16875712|Q214127";"pintura del paisaje|animalística|escena de género";NA;NA;NA;NA;NA;NA;"22411748|145776805";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/EugeneMurer.jpg";NA
"Q190568";"OK";"es";"Eadweard Muybridge";"es";"fotógrafo británico";"Q5";"ser humano";"Q6581097";"masculino";"+1830-04-09T00:00:00Z";"1830";"Q2321706";"Kingston-upon-Thames";"51.4103";"-0.2995";"Q145";"Reino Unido";"+1904-05-08T00:00:00Z";"1904";"Q32508";"Kingston upon Thames";"51.408333333";"-0.305277777";"Q145";"Reino Unido";"Q33231|Q205375|Q2526255|Q10800557|Q998550";"fotógrafo|inventor|director de cine|actor de cine|librero";"Q3924909|Q63967162";"Sallie Gardner at a Gallop|Athlete Swinging a Pick";NA;NA;"Q11633";"fotografía";NA;NA;NA;NA;NA;NA;NA;NA;"Q1366018";"Salón Nacional de la Fama de los Inventores";"2538199";NA;NA;"https://commons.wikimedia.org/wiki/Special:FilePath/Muybridge-2.jpg";"https://es.wikipedia.org/wiki/Eadweard_Muybridge"
